source_doc,source_prov,kind,cited_ref,cited_doc,cited_prov,cited_in_corpus,count,source_text
UU_ITE_No19_2016,Pasal 26,pasal_internal,Pasal 27,UU_ITE_No19_2016,Pasal 27,False,2,"(l) (21 Kecuali ditentukan lain oleh peraturan perundang- undangan, penggunaan setiap informasi melalui media elektronik yang menyangkut data pribadi seseorang harus dilakukan atas persetujuan Orang yang bersangkutan. Setiap Orang yang dilanggar haknya sebagaimana dimaksud pada ayat (1) dapat mengajukan gugatan atas kerugian yang ditimbulkan berdasarkan Undang-Undang ini. (3) Setiap. PRES IDEN REPUBLIK INDONESIA (3) Setiap Penyelenggara Sistem Elektronik wajib menghapus Informasi Elektronik dan/atau Dokumen Elektronik yang tidak relevan yang berada di bawah kendalinya atas permintaan Orang yang bersangkutan berdasarkan penetapan pengadilan. (41 Setiap Penyelenggara Sistem Elektronik wajib menyediakan mekanisme penghapusan Informasi Elektronik dan/ atau Dokumen Elektronik yang sudah tidak relevan sesuai dengan ketentuan peraturan perundang-undangan. (5) Ketentuan mengenai tata. cara penghapusan Informasi Elektronik dan/atau Dokumen Elektronik sebagaimana dimaksud pada ayat (3) dan ayat (41 diatur dalam peraturan pemerintah. 4. 5. Ketentuan Pasal 27 tetap dengan perubahan penjelasan ayat (1), ayat (3), dan ayat (4) sehingga penjelasan Pasal 27 menjadi sebagaimana ditetapkan dalam penjelasan pasal demi pasal Undang-Undang ini. Ketentuan ayat (3) dan ayat (4) Pasal 31 diubah sehingga"
UU_ITE_No19_2016,Pasal 26,pasal_internal,Pasal 31,UU_ITE_No19_2016,Pasal 31,False,1,"(l) (21 Kecuali ditentukan lain oleh peraturan perundang- undangan, penggunaan setiap informasi melalui media elektronik yang menyangkut data pribadi seseorang harus dilakukan atas persetujuan Orang yang bersangkutan. Setiap Orang yang dilanggar haknya sebagaimana dimaksud pada ayat (1) dapat mengajukan gugatan atas kerugian yang ditimbulkan berdasarkan Undang-Undang ini. (3) Setiap. PRES IDEN REPUBLIK INDONESIA (3) Setiap Penyelenggara Sistem Elektronik wajib menghapus Informasi Elektronik dan/atau Dokumen Elektronik yang tidak relevan yang berada di bawah kendalinya atas permintaan Orang yang bersangkutan berdasarkan penetapan pengadilan. (41 Setiap Penyelenggara Sistem Elektronik wajib menyediakan mekanisme penghapusan Informasi Elektronik dan/ atau Dokumen Elektronik yang sudah tidak relevan sesuai dengan ketentuan peraturan perundang-undangan. (5) Ketentuan mengenai tata. cara penghapusan Informasi Elektronik dan/atau Dokumen Elektronik sebagaimana dimaksud pada ayat (3) dan ayat (41 diatur dalam peraturan pemerintah. 4. 5. Ketentuan Pasal 27 tetap dengan perubahan penjelasan ayat (1), ayat (3), dan ayat (4) sehingga penjelasan Pasal 27 menjadi sebagaimana ditetapkan dalam penjelasan pasal demi pasal Undang-Undang ini. Ketentuan ayat (3) dan ayat (4) Pasal 31 diubah sehingga"
UU_ITE_No19_2016,Pasal 45,pasal_internal,Pasal 27,UU_ITE_No19_2016,Pasal 27,False,4,"Setiap Orang yang dengan sengaja dan tanpa hak mendistribusikan dan/atau mentransmisikan dan/ atau membuat dapat diaksesnya Informasi Elektronik dan/atau Dokumen Elektronik yang memiliki muatan yang melanggar kesusilaan sebagaimana dimaksud dalam Pasal 27 ayat (ll dipidana dengan pidana penjara paling lama 6 (enam) tahun dan/ atau denda paling banyak Rp 1.000.000.000,00 (satu miliar rupiah). Setiap Orang yang dengan sengaja dan tanpa hak mendistribusikan dan/atau mentransmisikan dan/atau membuat dapat diaksesnya Informasi Elektronik dan/atau Dokumen Elektronik yang memiliki muatan perjudian sebagaimana dimaLsud dalam Pasal 27 ayat (2) dipidana dengan pidana penjara paling lama 6 (enam) tahun dan/atau denda paling banyak Rp1.000.000.000,00 (satu miliar rupiah). Setiap Orang yang dengan sengaja dan tanpa hak mendistribusikan dan/atau mentransmisikan dan/atau membuat dapat diaksesnya Informasi Elektronik dan/atau Dokumen Elektronik yang memiliki muatan penghinaan dan/atau pencemaran nama baik sebagaimana dimaksud dalam Pasal 27 ayat (3) dipidana dengan pidana penjara paling lama 4 (empat) tahun dan/atau denda paling banyak Rp750.000.000,00 (tujuh ratus lima puluh juta rupiah). Setiap Orang yang dengan sengaja dan tanpa hak mendistribusikan dan/atau mentransmisikan dan/ atau membuat dapat diaksesnya Informasi Elektronik dan/ atau Dokumen Elektronik yang memiliki muatan pemerasan dan/atau pengancaman sebagaimana dimaksud dalam Pasal 27 ayat (4) dipidana dengan pidana penjara paling lama 6 (enam) tahun dan/atau denda paling banyak Rp 1.000.000.000,00 (satu miliar rupiah). (5) Ket"
UU_ITE_No19_2016,Pembukaan,named,UUD 1945,,,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 5,,Pasal 5,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 20,,Pasal 20,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 25A,,Pasal 25A,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 2g,,Pasal 2g,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 28E,,Pasal 28E,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 28E ayat (3),,Pasal 28E,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 28F,,Pasal 28F,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 28G ayat (1),,Pasal 28G,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 28J ayat (2),,Pasal 28J,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No19_2016,Pembukaan,pasal_external,Pasal 33 ayat (2) UUD 1945,,Pasal 33,False,1,"Menimbang : a. bahwa untuk menjamin pengakuan serta penghormatan atas hak dan kebebasan orang lain dan untuk memenuhi tuntutan yang adil sesuai dengan pertimbangan keamanan dan ketertiban umum dalam suatu masyarakat yang demokratis perlu dilakukan perubahan terhadap Undang-Undang Nomor 11 Tahun 2O0g tentang Informasi dan Transaksi Elektronik agar terwujud keadilan, ketertiban umum, dan kepastian hukum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu membentuk Undang_ Undang tentang perubahan atas Undang_Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik; Mengingat : 1. Pasal 5 ayat (l), pasal 20, pasal 25A, pasal 2gD ayat (1), Pasal 28E ayat (21, pasal 28E ayat (3), pasal 28F, pasal 28G ayat (1), pasal 28J ayat (2), dan pasal 33 ayat (2) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; 2. Undang-Undang Nomor l l Tahun 200g tentang Informasi. dan Transaksi Elektronik (Lembaran Negara Republik Indonesia Tahun 2O08 Nomor Sg, Tambahan Lembaran Negara Republik Indonesia Nomor 4g43); Dengan q,D PRES IDEN REPUBLIK INDONESIA Dengan Persetujuan Bersama DEWAN PERWAKILAN RAKYAT REPUBLIK INDONESIA dan"
UU_ITE_No1_2024,Pasal 13,pasal_internal,Pasal 14,UU_ITE_No1_2024,Pasal 14,False,1,"(1) Setiap Orang berhak menggunakan Penyelenggara Sertifikasi Elektronik pembuatan Tanda Tangan Elektronik. Jasa untuk (21 Penyelenggara Sertilikasi Elektronik harus memastikan keterkaitan suatu Tanda Tangan Elektronik dengan pemiliknya. (3) Penyelenggara Sertifikasi Elektronik yang beroperasi di Indonesia harus berbadan hukum Indonesia dan berdomisili di Indonesia. (4) Ketentuan. i IHirEftXTIf.T.TIfdfA (4) Ketentuan sebagaimana dimaksud pada ayat (3) dikecualikan dalam hal penyelenggaraan layanan yang menggunakan Sertifikat Elektronik belum tersedia di Indonesia. (5) Pengakuan timbal balik (mutual recognition) untuk mengenali Sertifikat Elektronik antarnegara didasarkan pada perjanjian kerja sEuna. (6) Ketentuan lebih mengenai Penyelenggara Sertifikasi Elektronik sebagaimana dimaksud pada ayat (3), ayat (4), dan ayat (5) diatur dalam Peraturan Pemerintah. Di antara Pasal 13 dan Pasal 14 disisipkan I (satu) pasal, yakni Pasal 13A sehingga berbunyi sebagai berikut:"
UU_ITE_No1_2024,Pasal 13,pasal_internal,Pasal 13A,UU_ITE_No1_2024,Pasal 13A,True,1,"(1) Setiap Orang berhak menggunakan Penyelenggara Sertifikasi Elektronik pembuatan Tanda Tangan Elektronik. Jasa untuk (21 Penyelenggara Sertilikasi Elektronik harus memastikan keterkaitan suatu Tanda Tangan Elektronik dengan pemiliknya. (3) Penyelenggara Sertifikasi Elektronik yang beroperasi di Indonesia harus berbadan hukum Indonesia dan berdomisili di Indonesia. (4) Ketentuan. i IHirEftXTIf.T.TIfdfA (4) Ketentuan sebagaimana dimaksud pada ayat (3) dikecualikan dalam hal penyelenggaraan layanan yang menggunakan Sertifikat Elektronik belum tersedia di Indonesia. (5) Pengakuan timbal balik (mutual recognition) untuk mengenali Sertifikat Elektronik antarnegara didasarkan pada perjanjian kerja sEuna. (6) Ketentuan lebih mengenai Penyelenggara Sertifikasi Elektronik sebagaimana dimaksud pada ayat (3), ayat (4), dan ayat (5) diatur dalam Peraturan Pemerintah. Di antara Pasal 13 dan Pasal 14 disisipkan I (satu) pasal, yakni Pasal 13A sehingga berbunyi sebagai berikut:"
UU_ITE_No1_2024,Pasal 16B,pasal_internal,Pasal 16A,UU_ITE_No1_2024,Pasal 16A,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 16A dikenai sanksi administratif. (21 Sanksi administratif sebagaimana dimaksud pada ayat (1) dapat berupa: a. teguran tertulis; b. dendaadministratif; c. penghentian sementara; dan/atau d. pemutusan Akses. (3) Ketentuan lebih mengenai pengenaan sanksi administratif sebagaimana dimaksud pada ayat (1) dan ayat (21 diatur dalam Peraturan Pemerintah. 6 Ketentuan ayat (1) Pasal 17 diubah, dan di antara ayal l2l dan ayat (3) Pasal 17 disisipkan 1 (satu) ayat, yakni ayat (2a1, dar ketentuan ayat (3) Pasal 17 diubah sehingga Pasal 17 berbunyi sebagai berikut:"
UU_ITE_No1_2024,Pasal 16B,pasal_internal,Pasal 17,UU_ITE_No1_2024,Pasal 17,True,4,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 16A dikenai sanksi administratif. (21 Sanksi administratif sebagaimana dimaksud pada ayat (1) dapat berupa: a. teguran tertulis; b. dendaadministratif; c. penghentian sementara; dan/atau d. pemutusan Akses. (3) Ketentuan lebih mengenai pengenaan sanksi administratif sebagaimana dimaksud pada ayat (1) dan ayat (21 diatur dalam Peraturan Pemerintah. 6 Ketentuan ayat (1) Pasal 17 diubah, dan di antara ayal l2l dan ayat (3) Pasal 17 disisipkan 1 (satu) ayat, yakni ayat (2a1, dar ketentuan ayat (3) Pasal 17 diubah sehingga Pasal 17 berbunyi sebagai berikut:"
UU_ITE_No1_2024,Pasal 17,pasal_internal,Pasal 18,UU_ITE_No1_2024,Pasal 18,False,1,"(1) Penyelenggaraan Transaksi Elektronik dapat dilakukan dalam lingkup publik atau privat. (2) Para pihak yang melakukan Transaksi Elektronik sebagaimana dimaksud pada ayat (1) wajib beriktikad baik dalam melakukan interaksi dan/ atau pertukaran Informasi Elektronik dan/ atau Dokumen Elektronik selama transaksi berlangsung. (2a) Transaksi. :Ili iirl. IIIilNIinIiiEIA (2a) Transaksi Elektronik yang memiliki risiko tinggi bagi para pihak menggunakan Tanda Tangan Elektronik yang diamankan dengan Sertilikat Elektronik. (3) Ketentuan mengenai irenyelenggaraan Transaksi Elektronik sebagaimana dimaksud pada ayat (ll, ayat (21, dan ayat (2al diatur dalam Peraturan Pemerintah. lebih 7 Di antara Pasal 18 dan Pasal 19 disisipkan I (satu) pasal, yakni Pasal 18A sehingga berbunyi sebagai berikut:"
UU_ITE_No1_2024,Pasal 17,pasal_internal,Pasal 19,UU_ITE_No1_2024,Pasal 19,False,1,"(1) Penyelenggaraan Transaksi Elektronik dapat dilakukan dalam lingkup publik atau privat. (2) Para pihak yang melakukan Transaksi Elektronik sebagaimana dimaksud pada ayat (1) wajib beriktikad baik dalam melakukan interaksi dan/ atau pertukaran Informasi Elektronik dan/ atau Dokumen Elektronik selama transaksi berlangsung. (2a) Transaksi. :Ili iirl. IIIilNIinIiiEIA (2a) Transaksi Elektronik yang memiliki risiko tinggi bagi para pihak menggunakan Tanda Tangan Elektronik yang diamankan dengan Sertilikat Elektronik. (3) Ketentuan mengenai irenyelenggaraan Transaksi Elektronik sebagaimana dimaksud pada ayat (ll, ayat (21, dan ayat (2al diatur dalam Peraturan Pemerintah. lebih 7 Di antara Pasal 18 dan Pasal 19 disisipkan I (satu) pasal, yakni Pasal 18A sehingga berbunyi sebagai berikut:"
UU_ITE_No1_2024,Pasal 17,pasal_internal,Pasal 18A,UU_ITE_No1_2024,Pasal 18A,True,1,"(1) Penyelenggaraan Transaksi Elektronik dapat dilakukan dalam lingkup publik atau privat. (2) Para pihak yang melakukan Transaksi Elektronik sebagaimana dimaksud pada ayat (1) wajib beriktikad baik dalam melakukan interaksi dan/ atau pertukaran Informasi Elektronik dan/ atau Dokumen Elektronik selama transaksi berlangsung. (2a) Transaksi. :Ili iirl. IIIilNIinIiiEIA (2a) Transaksi Elektronik yang memiliki risiko tinggi bagi para pihak menggunakan Tanda Tangan Elektronik yang diamankan dengan Sertilikat Elektronik. (3) Ketentuan mengenai irenyelenggaraan Transaksi Elektronik sebagaimana dimaksud pada ayat (ll, ayat (21, dan ayat (2al diatur dalam Peraturan Pemerintah. lebih 7 Di antara Pasal 18 dan Pasal 19 disisipkan I (satu) pasal, yakni Pasal 18A sehingga berbunyi sebagai berikut:"
UU_ITE_No1_2024,Pasal 18A,pasal_internal,Pasal 27,UU_ITE_No1_2024,Pasal 27,True,1,"(1) Kontrak Elektronik internasional yang menggunakan klausula baku yang dibuat oleh Penyelenggara Sistem Elektronik diatur dengan hukum Indonesia dalam hal: a. pengguna layanan Penyelenggara Sistem Elektronik sebagai salah satu pihak dalam Transaksi Elektronik berasal dari Indonesia dan memberikan persetqjuannya dari atau dalam yurisdiksi Indonesia; b. tempat pelaksanaan kontrak ada di wilayah Indonesia; dan/ atau c. Penyelenggara Sistem Elektronik memiliki tempat usaha atau melakukan kegiatan usaha di wilayah Indonesia. (21 Kontrak Elektronik sebagaimana dimaksud pada ayat (1) menggunakan bahasa yang sederhana, jelas, dan mudah dipahami, serta menjunjung prinsip iktikad baik dan transparansi. 8 Ketentuan Pasal 27 diubah sehingga berbunyi sebagai berikut: PasaJ2T. A LIK iNf.ftIf+TA -l"
